# form	pos	lemma	sense	freq
ཀུན་དཀྲིས་བཞི			[catvāri paryavasthāna]/The four ever-binding factors; the four fetters. A breach of the Bodhisattva or tantric vows is complete if these four factors are present:\n1. {nyes dmigs mi lha ba/} not regarding the breach as wrong\n2. {spyod 'dod ma log pa/} not wishing to avoid it in the future\n3. {...
ཀུན་མཁྱེན་ཀློང་ཆེན			The Omniscient Lama Longchen Rabjam (1308-1363). A Nyingma Lama regarded as a great visionary by all the four schools of Tibetan Buddhism; who was influenced greatly by a vision of [ācārya Padmasambhava]. Out of more than two hundred treatises some of his major works include the Seven Treasures (...
ཀུན་གྱིས་བཀུར་བའི་སྡེ			[saṃṃatīya]/ A school of Buddhist philosophy (see {mang pos bkur ba'i sde}).
ཀུན་དགའ་རྒྱལ་མཚན			The real name of [sakya paṇḍita] (see {sa skya pan+di ta}).
ཀུན་དགའ་སྙིང་པོ			Kunga Nyingpo (1092-1158). One of the five foremost masters of the Sakya tradition. He was the abbot of the Sakya monastic university at Sakya for forty-six years.
ཀུན་དགའ་བོ			[ānanda]; one of the twelve close disciples of Buddha [ṡakyamuni] known for his knowledge of scriptures. He was second of the seven hierarchs (see {ston pa'i gtad rabs bdun}) after the passing away of Buddha and recited by heart the [sūtrapitaka] during the first council held at [rājagṛha]. He wa...
ཀུན་འགྲོ			A. Space B. Snake С. Mental factor or factors (see {kun 'gro lnga/}) that accompanies every instance of mind or mental activity.
ཀུན་འགྲོ་ལྔ			[pañca sarvagaḥ]/ Five ever-functioning mental factors. Mental factors that accompany every instance of mind and mental activity. These are:\n1. {tshor ba} [vedanā]/ feeling\n2. {'du shes/} [saṃjñā]/ recognition\n3. {sems pa} [centanā]/ perception\n4. {reg pa/} [sparṡa]/ contact\n5. {yid la byed ...
ཀུན་འགྲོའི་རྒྱུ			Ever-functioning cause. One of the six types of causes (see {rgyu drug}). Those delusions (phra-rgyas) that occur in or travel through all the three realms of existence and act as an obstacle for attaining the state of liberation ([nirvāṇa]).
ཀུན་ཉོན་གྱི་དབང་པོ་ལྔ			The five feelings (see {tsor ba Ing}) within the mental continuum of ordinary persons.
ཀུན་ཏུ་རྒྱུ་ཆེན་པོ་ལྔ			The five great disciples; the five ascetics (see {'khor lnga sde bzang po}).
ཀུན་ཏུ་རྒྱུ་གནག་ལྷས་ཀྱི་བུ			[maskarin Goṡalīputra]. One of the six non-Buddhist teachers; a self-professed teacher of Hindu philosphy during the time of Buddha [ṡakyamuni]. He taught that the sufferings of all sentient beings were spontaneous without any reliance upon causes and conditions.
ཀུན་ཏུ་བརྗོད་པའི་ཆོ་འཕྲུལ			[ādeṡanā prātihārya]/ Miracle of speech. The power of Buddha enables him to read others minds (meritorious or non-meritorious) and teach accordingly.
ཀུན་ཏུ་བརྟགས་པའི་མཚན་ཉིད			[parikalpita lakṣaṇa]/ Imputed phenomena. One of the three phenomena (see {matsan nyid gsum}). The existence of a thing by mere conceptual labelling, i.e. the confused mind labels persons and phenomena by misconception and identifies existents as I, self, mine or name, upon imputation.
ཀུན་ཏུ་བཟང་པོ			[samantabhadra]/ A. Those existents that are pure or virtuous throughout all of its parts. B. The sphere of reality ([dharmadhātu]) or the nature truth body ([dharmakāya]). С. [tathāgata samantabhadra]. D. Bodhisattva Samantabhadra, one of the eight close spiritual sons of Buddha [ṡakyamuni] (see...
ཀུན་རྟོག			[saṃkalpa]/ A. Thorough investigation; the process of\nconceptual analysis. В. Thoughts, concepts, conceptualization and imagination.
ཀུན་བརྟགས			[parikalpita]/ Conceptual imputation; intellectual imputation; artificial labelling or imputation. Misconception of the true nature of phenomena developed through reasoning rooted in philosophical and intellectual study or training.
ཀུན་བརྟགས་གཉིས			The two types of imputed phenomena\n1. {rnam grangs pa'i kun brtags/} [pariyāya parikalpita]/ nominally imputed phenomena\n2. {mtshan } {nyid yongs su chad pa'i kun brtags/} [alakṣaṇa parikalpita]/ imputed phenomena lacking identity.
ཀུན་བརྟགས་པའི་གཟུགས			[parikalpita rūpa]/ Imputed form. Forms seen in imagination, e.g. horse, elephant, house, etc., seen in a dream, and seeing all surroundings filled with skeletons in concentration meditation ([samādhi]).
ཀུན་བརྟགས་ཀྱི་ཉོན་མོངས་པ			[parikalpita kleṡa]/ Imputed delusions. Deluded views and such that disturb the peace of mind as a result of wrong conceptual labelling of the meaning of reality imposed by a mind tainted with a wrong philosophy.
ཀུན་བརྟགས་ཀྱི་མ་རིག་པ			[parikalpita avidyā]/ Imputed ignorance. Lack of understanding of the mode of reality of phenomena conjoined with deluded views of a wrong philosophy.
ཀུན་ཏགས་པའི་སྟོབས			[parikalpita bala]/ Power of imputation. Lack of attachment towards all outer and inner phenomena; having seen all phenomena as being empty and lacking self nature through wisdom combined with concentration ([samādhi]).
ཀུན་བདེ་གླིང			A monastery established in the Wood-Tiger year (1794) located to the south-west of the Potala palace in Lhasa Tagtra Rinpoche was the chief Lama of this monastery. Two masters of this lineage have been regents of Tibet.
ཀུན་བདེན་གྱི་སྤང་བྱ་བདུན			Seven abandonments of the truth of origin. The seven things abandoned by a person having seen the truth of origin of all sufferings within this desire realm. These are:\n1. {ma rig pa/} [avidyā]/ ignorance\n2. {'dod chags/} [rāga]/ desire-attachment\n3. {khong khro/} [pratigha]/ hatred-anger\n4. ...
ཀུན་འདར་མ			Literally 'all-shaking'. This refers to the central energy channel. It is called this because the central energy channel is responsible for generating the essential drop, bliss within energy, and bliss from wind-energy.
ཀུན་ནས་ཉོན་མོངས་པ			[saṁkleṡa]/ Thoroughly afflicted phenomena The six primary delusions (see {rataza nyon drug}) and twenty near-delusions (see {nye nyon nyi shu}) motivated by cause or intent that motivates.
ཀུན་ནས་ཉོན་མོངས་པ་དང་རྣམ་པར་བྱང་བ			[saṁkleṡa vaiyadānika]/ Thoroughly afflicted and purified phenomena. The ever-afflictive and the ever-wholesome side of phenomena The truth of suffering and origin are the ever-afflictive and the truth of cessation and path are the ever-wholesome side.
ཀུན་ནས་ཉོན་མོངས་པའི་བདེན་པ			[samkleṡa satya]/ The thoroughly afflicted phenomena This refers to the truth of origin of suffering.
ཀུན་ནས་ཉོན་མོངས་ཕྱོགས་ཀྱི་དབང་པོ་བཅུ་བཞི			The fourteen faculties of the ever-afflicted phenomena 1-6. {mig gi dbang po nas yid kyi dbang po bar drub/} eye faculty to mental faculty.\n7. {pho'i dbang po} [puruṣendriya]/ faculty of maleness\n8. {mo'i dbang po/} [strīndriya]/ faculty of femaleness\n9. {srog gi dbang po/} [jīviendriya]/ facu...
ཀུན་ནས་ཉོན་མོངས་ཕྱོགས་ཀྱི་འགྲེལ་རྐང་ང་གསུམ			The fifty three divisions of ever-afflicted phenomena: 1-5. {phung po lnga/} [pañca skandha]/ five aggregates (see {phung po Ing}) 6-11. {dbang po drug} [ṣaḍ indriya]/ six sense faculties (see {dbang po drug}) 12-17. {rnam shes drug} [ṣaḍ vijñana]/ six consciousnesses (see {rnam shes tsogs brgyad...
ཀུན་སྤངས			A. Complete abandonment or thorough release. B. The\nprimary vein ({rataza}) of the heart. С A mendicant, a recluse. D. The state of liberation ([nirvāṇa]).
ཀུན་བྱེད་རྒྱལ་པོ			The universal principle.\nA. Mind or consciousness.\nB. Emptiness.\nС. The god, Brahma\nD. In {rdzogs chen} doctrine it refers to the basic mind, the [tathāgata] essence or Buddha nature which is the origin of all phenomena within [saṁsara] and beyond, or the basis or source of all misconceptions...
ཀུན་འབྱུང་བདེན་པ			The truth of origin of suffering. All those karma and delusions that become causes for the origination of the impure world and its inhabitants including the human body.
ཀུན་འབྱུང་བདེན་པའི་ཁྱད་ཆོས་བཞི			[catvāri saṁvṛttisatya guṇa]/ The four features of the truth of the origin of suffering.\n1. {rgyu/} [hetu]/ cause\n2. {kun 'byung /} [samudaya]/ origin of all\n3. {rab skyes/} [prabhava]/ production\n4. {rkyen/} [pratyayaḥ]/ condition.
ཀུན་འབྱུང་བདེན་པའི་རྣམ་པ་བརྒྱད			[aṣṭa samudaya satyaguṇa]/ The eight features of the truth of origin.\n1. {'dod chags dang bral ba'i rnam pa/} turning away from desire-attachment\n2. {mi gnas pa'i rnam pa/} non-abidance\n3. {zhi ba'i rnam pa/} peacefulness\n4. {'dod chags med pa'i rnam pa/} lack of desire-attachment\n5. {zhe sd...
ཀུན་སྦྱོར་གསུམ			[tri saṁyojana]/ The three constant fetters; three ever-binding factors. These refer to the three types of delusions that are abandoned upon reaching the Path of Seeing (third of the five paths).\n1. {'azig lta kun btags/} [satkayadṛṣṭi]/ the intellectually acquired view of the transitory collect...
ཀུན་སྦྱོར་དགུ			[nava saṁyojana]/ The nine constant fetters; nine ever-binding factors. These are the ever-binding:\n1. {rjes su chags pa/} [rāga]/ attachment\n2. {khong khro ba/} [krodha]/ anger\n3. {nga rgyal/} [māna]/ egotistic pride\n4. {ma rig pa} [avidya]/ ignorance\n5. {lta ba/} [dṛṣṭi]/ wrong view\n6. {m...
ཀུན་རྫོབ་ཀྱོ་ཀུན་རྫོབ			The obscuring conventional phenomena. One of the three conventional truths. For instance, an illusion, a mirage, a cataract ({mi yor}), etc., that cannot perform their respective functions properly.
ཀུན་རྫོབ་ཀྱི་སྐྱབས			[saṁvṛti ṡaraṇa]/ The conventional refuge; the conventional object of worship, e.g. an image of Buddha [ṡakyamuni].
ཀུན་རྫོབ་གཉིས			The two conventional existences; the two types of relative existence.\n1. {yang dag kun rdzob/} [saṃyag saṃvṛti]/ correct conventional truth, e.g. a pillar\n2. {log pa'i kun rdzob/} [mithya saṃvṛti]/ incorrect conventional truth, e.g. a mirror image.
ཀུན་རྫོབ་རྟོགས་པའི་ཤེས་རབ			[saṁvrti pratijñāna]/ A. Wisdom that has gained mastery over the five sciences of learning (see {rig pa'i gnas Ing}). B. Wisdom understanding conventional phenomena; the discriminative awareness that understands things on the conventional level of truth, e.g. a wisdom understanding the illusory n...
ཀུན་རྫོབ་བདེན་པ			[saṁvṛti satya]/ The conventional truth; the relative truth; generally referring to phenomena other than emptiness.
ཀུན་རྫོབ་བྱང་ཆུབ་ཀྱི་སེམས			[saṁvṛti bodhicitta]/ The conventional bodhicitta; the conventional mind of enlightenment. This includes the wishing bodhicitta (see {smon pa sems bskyed}) and the committed bodhicitta (see {'jug pa sems bskyed}).
ཀུན་རྫོབ་གསུམ			The three types of conventional truths. These are:\n1. {kun rdzob kyi kun rdzob/} conventional nature of the conventional truth.\n2. {yang dag pa ma yin pa'i kun rdzob/} incorrect conventional truth and\n3. {yang dag pa'i kun rdzob/} correct conventional truth. Or:\n1. {btags pa'i kun rdzob/} [up...
ཀུན་གཞི་རྣམ་ཤེས			[ālayavijñana]/ The foundational consciousness; mind basis of all; one of the eight types of consciousnesses (see {rnam shes tsogs brgyad}) asserted by the Mind Only school of Buddhist philosophy; believed to be primary and the store-house of all mental imprints.
ཀུན་གཞི་གནས་ཀྱི་འཁོར་ལོ			The point at the heart level where all energy channels are collected.
ཀུན་བཟང་མཆོད་སྤྲིན			[samantabhadra pūjāmegha]/ A cloud of Samantabhadra's offerings; in the [s_utra] tradition this refers to the panoply of offerings filling all of space and formed by Bodhisattva's holding one material of offering from which emanates many duplicates, each emanating further duplicates; in the tantr...
ཀུན་བཟང་ཐུགས་ཀྱི་བསྟན་པ			In the Nyingma tradition this refers to the doctnne of {dzog pa chen po}.
ཀུན་སློང			[samutthāna]/ Motivation; a primary consciousness directed towards a goal. There are two types of motivation.\n1. {rgyu'i kun } {slong /} causal motivation\n2. {dus kyi kun slong /} actual motivation at the time of action.
ཀོང་སྤྲུལ་ཡོན་ཏན་རྒྱ་མཚོ			Kongtrul Yonten Gyatso (1813-1899). Also knows as Garwang Lodoe Thaye, was born in the Water-Bird year of the fourteenth sexagenerary at Dokham. He compiled The Jewel Treasure ({rin chen gter mdzod}), The Instruction Treasure ({gdams ngag mdzod}) and The Secret Transmission Treasure ({bka' brgyud...
ཀླུ			[nāga]/ A kind of being regarded as belonging to the animal class; believed to abide in subterranean realms, having control over rain, ponds, rivers and soil productivity. Some are helpers while others can bring retribution if disturbed. Often in Buddhist art and in written accounts, they are por...
ཀླུ་སྒྲུབ			[nāgārjuna]/ The great [nāgārjuna], founder of the Madhyamaka school of philosophy and of the lineage of the profound teachings of emptiness (see {zab mo lta brgyud}). His works include The Six Treatises (see {rigs tshogs drug}), Letter to a King ({bshes spring}), and Jewel Garland ({rin chen phr...
ཀླུ་སྒྲུབ་ཀྱི་ཐུགས་སྲས་བདུན			The seven spiritual sons of [nāgārjuna].\n1. {shwakya mi tra/} [ṡākyamitra]\n2. {klu'i byang chub/} [nāgabodhi]\n3. {'phags pa lha/} [āryadeva]\n4. {ma tang ki/} [mataṅga]\n5. {sangs rgyas bskyangs/} [buddhapalita]\n6. {legs ldan 'byed/} [bhāvaviveka]\n7. {slob dpon dpa' bo/} [aṡvaghoṡa].
ཀླུ་ཆེན་བརྒྱད			[aṣṭa mahā nāgarāja]/ The eight [nāga] kings. There are two ways of listing these. A. I. {klu'i rgyal po mtha' yas/} [nāgarāja Ananta] 2. {klu'i rgyal po 'jog po/} [nāgarāja Takṣaka] 3. {klu'i rgyal po stobs rgyu/} [nāgarāja Karkoṭaka]\n4. {klu'i rgyal po rigs ldan/} [nāgarāja Kulika]\n5. {klu'i ...
ཀླུ་གཉན			A. Malignant or harmful nagas. B. Lord of the earth. There are two types of these, known as [nāgas] or {gnyan }. These are spirits belonging to the category of animals or hungry ghost.
ཀློང་ཆེན་སྙིང་ཐིག			A treasure doctrine of the Nyingma tradition, mind-revelation of Rigzin Jigme Lingpa (1729-1798).
ཀློང་ཆེན་མཛོད་བདུན			The seven treasure texts. The treatises composed by Longchen Rabjampa (see {kun mkhyen klong chen rab 'byams}), a fourteenth century master of the Nyingma tradition. These are:\n1. {grub mtha' mdzod/} The Treasure of Philosophy\n2. {theg chen mdzod/} The Greater Vehicle Treasure\n3. {yid bzhin md...
ཀློང་ཆེན་རབ་འབྱམས			The great master Longchen Rabjampa (see {kun mahayen klong chen rab 'byams}).
ཀློང་སྡེ			The Centrists. A transmission of Atiyoga practice within {rdzogs chen } doctrine, the lineage of which comes from Longde Dorje Zampa, [ācārya ṡri Simha] the great translator,\nVairocana and others. This doctrine professes that within the self-arisen primordial wisdom, i.e. the subjective ever who...
དཀའ་ཐུབ			[tapas]/ Asceticism; austere practices.
དཀར་པོ་རྣམ་གསུམ			The three lay masters of Sakya tradition.\n1. Sachen Kunga Nyingpo (1092-1158)\n2. Sonam Tzemo (1142-1182)\n3. Jetsun Dakpa Gyaltsen (1147-1158).
དཀར་པོ་ས་བོན་གྱི་སྟོབས			The power of the white seed. The strong determination to collect merit and eliminate obstacles in order to develop an enlightened attitude; one of the five powers (see {stobs lnga}); the wish to be able to develop the enlightened attitude in one's future lifetimes, generated at the time of death.
དཀར་པོའི་ལས			White karma; wholesome karma. The process of activity whereby happiness and fortunate consequences follow as the result of previously committed virtuous actions. Synonymous with all virtuous actions.
དཀར་པོའི་ཆོས་བཞི			[catvāri ṡukladharma]/ The four white actions; the four wholesome actions. The four virtuous actions producing white karmic results which prevent the degeneration of bodhicitta, the enlightened motive of a Bodhisattva, namely:\n1. {srog gam than bzhad gad kyi phyir yang shes bzhin du rdzun mi smr...
དཀར་ཕྱོགས་ཀྱི་ལྷ			The gods and goddesses of the white side. This includes all divinities that align with the virtuous and righteous factions.
དཀོར			[dhana]/ Spiritual material. Offerings made to the objects of refuge, in a temple, to a monastic community or to an individual lama. It can also means offerings misused by a monk or nun or else monks and nuns spoiled by too many offerings.
དཀྱིལ་འཁོར			[maṇḍala]/ A. Round shaped, e.g. the full moon. B. A complete feature of something, e.g. of face. С In (antra, this constitutes the complete celestial mansion or abode of a principal deity surrounded by his or her retinue, representing the paths and fruits of that particular cycle of practices. O...
དཀྱིལ་འཁོར་རྒྱལ་མཆོག			The supramundane victorious [maṇḍala] . Also called {dkyil 'khor rgyal mchog gi ting nge 'dzin}. Roughly translated as meditation on the supramandane deity, one of the three stages of meditation on the generation stage practice of (antra, in which one visualizes and places all deities of a partic...
བཀའ			[buddha vacana]/ Teachings or words of Buddha. Either originally spoken by Buddha himself, recorded in any of the three collections ({lung gi sde snod gsum}) or the insight and realizations ({rtogs pa'i chos}) within Buddha's mental continuum.
བཀའ་བརྒྱུད			Kagyud Tradition. One of the four Tibetan Buddhist traditions holding the commissioned lineage of Buddha Vajradhara. In Tibet, this transmission was divided into two schools, the Shangpa Kagyud started by Mahasiddha Kyungpo Nyaljor (978-1079) and the Dakpo Kagyud by Lhodrak Marpa (1012-1099). The...
བཀའ་བརྒྱུད་ཆེ་བཞི			The four major schools of the Kagyud tradition.\n1. {'ba' rom/} Barong Kagyud established by Barompa Darma Wangchuk\n2. {phag gru} Phagdru Kagyud established by Phagdru Dorjee Gyalpo (1110-1170)\n3. {karma tshang /} Karma Kagyud established by Karma Duesum Khyenpa (1110-1193)\n4. {tshal pa/} Tsal...
བཀའ་འགྱུར			Kangyur; the collection of Buddha's teachings translated from Sanskrit into Tibetan, generally consisting of 108 volumes, but the number varies according to different editions.
བཀའ་ཆེན			Kachen; the title or academic degree awarded at Tashi Lhunpo monastery, probably equivalent to the Geshe Degree of other monastic institutions.
བཀའ་ཉན			[ājñakara]/ Attendant; member of a retinue; minister.
བཀའ་བསྟན			A. The collection of Buddhist canons, the teachings of Buddha and their commentaries by Indian master-scholars; the former consists of 108 volumes and the latter 225, varying slightly according to the edition. B. The collection of sacred scriptures.
བཀའ་ཐང་སྡ་ལྔ			The Annals; the five prophetic texts. The five texts left as wills by Guru Padmasambhava as discovered by Ogyan Lingpa from Samye and Yeldag in the Wood-Bird year (1285) of the fifth sexagenerary. These are texts concerning:\n1. {rgyal po bka' thang /} the king ({rgyal po bka' thang})\n2. {btsun ...
བཀའ་དྲིན་གསུམ་ལྡན			[tri parigrahaka gurū]/ He possessing the three kindnesses. According to the [sūtra] tradition, this refers to a spiritual master from whom one has received vows, teachings and oral tansmission, and according to tantra, this refers to a spiritual master from whom one has received initiation, tant...
བཀའ་གདམས			Kadampa tradition. A tradition of Tibetan Buddhism founded by [atiṡa]. Dromtonpa, Potowa and Chekawa are some of the great masters belonging to this tradition.
བཀའ་གདམས་སྐུ་མཆེད་གསུམ			The three spiritual brothers of the Kadampa tradition.\n1. {phu chung pa gzhon nu rgyal mtshan/} Puchungwa Zhonu Gyaltsen\n2. {po to ba rin chen gsal/} Potowa Rinchen Sel\n3. {spyan snga ba tshul khrims 'bar/} Chengwa Tsultrim Bar.
བཀའ་གདམས་རྙིང་མ			The Kadampa tradition accepting the three doctrine and four deities (see {bka' gdams lha chos bdun}) passed down from Dromtonpa to Je Tsong Khapa.
བཀའ་གདམས་གདམས་ངག			The Kadampa's teachings. These constitute the basic view or philosophy as transmitted by the founder of the Kadampa tradition, [atiṡa], to Chen-ngawa on the Four Noble Truths, the transmission of teachings on dependent arising as transmitted by Phuchungba, and the teachings on the two truths (con...
བཀའ་གདམས་ཕ་ཆོས་བུ་ཆོས			The father and son transmission of Kadampa doctrine. The secret transmission of the Kadampa tradition, rooted in Atisha as received by Dromtonpa Gyalwe Jungne, is known as the father-transmission (pha-chos): that received by Ngog Loden Sherab and Khuton Tsondm is known as the son-transmission (bu...
བཀའ་གདམས་ཕུགས་ནོར་བཅུ			The ten innermost jewels of the Kadampa tradition. A. {gtad pa bzhi/} The four entrustments:\n1. {blo phugs chos la gtad/} entrusting yourself to the dharma as the simplest way of thought\n2. {chos phugs sprang la gtad/} entrusting yourself to poverty as the simplest way of practising dharma\n3. ...
བཀའ་གདམས་ཕོ་བྲང			The Kadampa palace, name of two chambers at Radreng and Tashi Lhunpo.
བཀའ་གདམས་མན་ངག་པ			Kadampas of the instruction lineage. The lineage of Kadampa teachings coming from the Kadampa master Chen-ngawa to Jayulwa, primarily based on study and practice of the Graded Path teachings combined with the Heart [sūtra] of Dependent Origination and oral transmission of the masters.
བཀའ་གདམས་རྩ་གཞུང			The fundamental texts of Kadampa tradition. Entering the Two Truths {bden gnyis la 'jug pa} and Instruction on Middle View{_dbu ma'i man ngag} composed by [atiṡa], primarily concerning the middle way teaching; Lamp of Essential Moral Conduct {spyod bsdus sgron me/} and Essential Conduct {spyod bs...
བཀའ་གདམས་གཞུང་དྲུག			The six texts of Kadampa tradition. Treatises which formed the fundamental basis of practice of the past Kadampa masters. These are: Life Stories of Buddha {skyes rabs/} and Specific Teachings {ched du brjod pa'i tshoms/} for inspiring faith and devotion; Bodhisattva Grounds {byang sa/} and Ornam...
བཀའ་གདམས་གཞུང་པ་བ			Kadampas of the textual lineage. The lineage of Kadampa teachings coming from the Kadampa master Geshe Potowa to Sharawa, primarily based on study and practice of the Graded Path teachings combined with the major texts of the Kadampa tradition (see {bka' gdams gzhung drug}).
བཀའ་གདམས་ལམ་རིམ་པ			Kadampas of the path lineage. The lineage of Kadampa teachings coming from the Kadampa master Gonpowa to Neuzur, primarily based on study and practice of the Graded Path teachings combined with miscellaneous texts of the Kadampa tradition.
བཀའ་གདམས་ལྷ་བཞི			The four deities of the Kadampa tradition; the four divinities\nof the Kadampas.\n1. {thub pa/} Buddha [ṡākyamuni]\n2. {spyan ras gzigs/} [avalokiteṡvara]\n3. { sgrol ma/} [Та_га_]\n4. {mi g.yo ba/} [acalā].
བཀའ་གདམས་ལྷ་ཆོས་བདུན			The four deities and three texts of the Kadampa tradition. 1-4. (see {bka' gdams lha bzhi}). 5-7. (see {sde snod gsum}).
བཀའ་གདམས་གསར་མ			The New Kadampa. The lineage of teachings directly originating from Tsong Khapa, based on the examples of the life and deeds of past Kadampa masters inclusive of the middle way view and secret mantrayana paths. This refers to the Gelug tradition.
བཀའ་བསྡུ་གསུམ			The Three Buddhist Councils. The first council was held during the same summer of the Buddha's passing into [parinirvāṇa] at [rājagṛha] sponsored by King [ajātaṡatru], in which [ānanda] recited the collection of [sūtra] teachings and [upāli] recited the collection of Abhidharma teachings. The sec...
བཀའ་པོད་ལྔ			The five major texts. The five subjects of Buddhist philosophy studied in the Geshe Degree curriculum in the great monastic universities of Tibet and India.\n1. {phar phyin/} [prajñapāramitā]/ Perfection of Wisdom\n2. {dbu ma/} [madhyamaka]/ Middle Way\n3. {tshad ma} [pramāṇa]/ Valid Cognition\n4...
བཀའ་བབ་བཞི			A. The four great disciples of Marpa:\n1. {rngog chos sku rdo rje/} Ngog Choku Dorje\n2. {mtshur ston dpang gi rdo rje/} Tsurton Wangi Dorje\n3. {mes ston chen po/} Meton Chenpo\n4. {mi la ras pa/} Milarepa. B. The four commissioned lineages:\n1. {sgyu lus dang 'pho ba'i bka' bab/} the yoga of il...
བཀའ་བཞི་པ			Kazhipa. A Geshe Degree conferred on someone who has merely studied and fulfilled the requirements of an examination after completing his study on the Perfection of Wisdom ({phar phyin}), the Middle Way View ({dbu ma}), the Monastic Discipline ({'dul ba}) and the Treasure of Knowledge ({mdzod}).
བཀའ་ལུང			Oral transmission; prophesy; prediction.
